TaskFileSize,TaskOutputFileSize,TaskFileLength,UserLatitude,UserLongitude,DataCenterID,ts,src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type
87,14,16,8.734755534483924,-152.36303281464072,5,1554248401,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
71,14,10,-11.078422815601698,-3.121088595304542,4,1556360896,192.168.1.79,44102,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
51,19,17,-38.937809366019394,-149.63603453130202,3,1556301912,192.168.1.195,51296,224.0.0.252,5355,udp,dns,3.2e-05,66,0,S0,0,2,122,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
38,13,22,-75.8949163506285,-148.39280150214546,3,1554275980,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
90,14,15,-53.35132102948431,109.81810928458538,3,1556425539,192.168.1.37,43141,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
55,11,10,-47.13923732912895,90.15750700001075,4,1554305437,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
79,13,17,-21.985322590811293,-0.3328403225913803,4,1554261377,192.168.1.79,49215,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
70,11,11,47.312510869238935,83.2236218399629,5,1556286558,192.168.1.31,33970,192.168.1.190,80,tcp,http,0.00273,167,2987,SF,0,6,487,7,3359,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
49,15,16,-56.988800778905926,161.21270715784755,3,1554251208,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
33,13,12,48.67984685938399,7.918100803411704,4,1556427210,192.168.1.193,49160,192.168.1.33,7870,tcp,-,0.0,0,0,OTH,0,1,68,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
59,11,19,-81.4597847194978,-128.19455378779816,3,1556287245,192.168.1.31,51874,192.168.1.152,80,tcp,http,0.002023,153,463,SF,0,5,421,5,731,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
46,10,24,10.64687931098902,-154.7642879812737,5,1554280988,192.168.1.79,36915,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
41,14,12,19.33966845597928,28.51679633468507,4,1554280669,192.168.1.79,40422,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
44,15,23,-81.78871432822201,-138.78675108677484,3,1556357413,192.168.1.195,63658,192.168.1.79,9197,tcp,http,0.01276,276,6549,SF,0,6,528,10,6961,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
68,18,19,-31.707749576899595,-118.21266742014092,3,1556289552,192.168.1.79,56333,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
98,18,16,77.15887915232173,70.48320997020454,5,1556021907,192.168.1.32,61171,192.168.1.250,1058,tcp,-,0.846929,0,0,REJ,0,1,44,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
20,17,24,69.00222632452417,-56.632734056597016,5,1556341456,192.168.1.1,63852,192.168.1.195,56937,udp,-,0.002279,573,0,S0,0,2,629,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
23,20,15,6.103727844001881,-82.37856345296147,4,1554272405,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
70,17,19,20.729813050540344,1.4662048686107312,4,1554215832,192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
69,12,21,82.3883332893837,-159.1896315875296,5,1554264208,fe80::a691:b1ff:fe1e:5790,135,ff02::1:ff8a:df0b,136,icmp,-,2.029946,72,0,OTH,0,3,216,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
86,18,10,-33.245462250123765,-0.5931551402141224,4,1556250481,192.168.1.190,24074,192.5.5.241,53,udp,dns,0.013472,28,1097,SF,0,1,56,1,1125,(empty),1,2,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
76,13,21,-86.1685237234872,-161.0955201413174,3,1556329252,192.168.1.79,49502,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
99,16,13,2.9259891092090413,-143.9319486388689,5,1556441745,192.168.1.193,49947,192.168.1.37,8080,tcp,-,0.00013,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
46,11,21,-37.89319040371132,-56.085333223333166,4,1554239273,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
82,19,12,-15.99049560468761,-6.414408079648098,4,1556261045,156.251.5.122,52716,192.168.1.194,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
93,11,24,45.88232145256444,30.35222356668649,5,1556356817,192.168.1.1,51845,192.168.1.195,64767,udp,-,0.002161,573,0,S0,0,2,629,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
52,18,18,6.327069624754259,-107.62757385163364,5,1556440978,192.168.1.193,49824,192.168.1.33,80,tcp,-,9.4e-05,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
38,15,23,3.934823396451975,93.7216502841539,4,1554246872,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
14,12,22,-68.55613296845664,-168.14758567874628,3,1554259949,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
77,16,25,-21.34259245805117,41.65477338685241,4,1556286798,192.168.1.31,38122,192.168.1.190,80,tcp,http,0.002608,167,3228,SF,0,5,435,7,3600,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
45,16,10,52.66720959736526,-72.55589639402747,5,1556340924,192.168.1.32,43372,176.28.50.165,80,tcp,-,0.0,0,0,S0,0,1,60,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
52,17,13,39.90078907123004,160.26724739023018,5,1556249127,172.17.0.3,48794,192.168.1.190,53,udp,dns,0.001501,0,636,SHR,0,0,0,2,692,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
38,10,12,-75.67979379412621,165.99183482097692,3,1556130379,192.168.1.30,89,192.168.1.190,89,tcp,-,3e-06,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
41,20,18,-9.305828222466715,175.29910929684763,3,1556344097,192.168.1.195,55792,192.168.1.1,41952,tcp,http,0.015781,226,3978,SF,0,7,518,9,4350,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
35,10,22,73.82635707213527,-164.37499576679764,5,1556323524,192.168.1.79,58975,239.255.255.250,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
38,14,19,-46.79262224892991,-159.86257624678106,3,1556250481,192.168.1.190,56856,160.130.75.88,53,udp,dns,0.0,0,0,S0,0,1,83,0,0,7.157.130.160.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
100,18,22,22.44224213725586,53.664418626729486,4,1556423638,192.168.1.195,49884,13.107.4.50,80,tcp,-,0.0,0,0,OTH,0,0,0,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
70,15,21,-22.34613755058288,-79.13637566887422,5,1554282195,192.168.1.152,38066,192.168.1.190,53,udp,dns,3.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
46,19,19,74.15115433174867,-44.66003849397421,5,1554227721,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
30,16,21,-86.33819276729209,-121.69190050532588,3,1556261084,192.168.1.190,24351,156.154.125.70,53,udp,dns,0.011199,51,672,SF,0,1,79,1,700,server.remc7.k12.mi.us,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
30,18,14,-48.70103160069125,-138.67090946556564,3,1554270062,192.168.1.6,56016,239.255.255.250,1900,udp,-,0.527579,375,0,S0,0,3,459,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
66,12,25,62.80538283205087,-59.94968977283946,5,1556427173,192.168.1.33,39963,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,103,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
11,14,16,-70.10701868375658,56.19086507994993,4,1554314385,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
65,10,17,-69.04814925430387,12.87374008050284,4,1556129724,192.168.1.30,23,192.168.1.152,23,tcp,-,0.000578,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
12,20,24,71.91993003013292,-28.40324316556186,4,1556425084,192.168.1.37,34669,192.168.1.193,445,tcp,gssapi,0.0,0,0,OTH,0,0,0,1,183,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
81,17,24,32.151431648777915,-22.01425506896615,5,1554221150,192.168.1.152,37181,192.168.1.190,53,udp,dns,5.5e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
67,15,12,-77.32772555605224,-165.76628218270648,3,1556425359,192.168.1.33,4444,192.168.1.193,49223,tcp,-,0.0,0,0,OTH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
76,17,20,82.14564882687972,-26.9007328401498,5,1556442080,192.168.1.193,50017,192.168.1.33,80,tcp,-,0.000107,0,0,REJ,0,1,48,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,backdoor
29,19,17,39.73297498706691,25.29175311001813,4,1556172069,192.168.1.31,38728,52.59.177.21,80,tcp,http,1.350315,283,12183,SF,0,6,603,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
90,20,21,-88.33536274247628,-69.15985280211264,3,1556426959,192.168.1.33,43379,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,1205,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ransomware
82,10,22,78.9546754779497,-118.87959080404777,5,1556261264,165.224.131.198,62624,192.168.1.190,80,tcp,-,0.0,0,0,S0,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
75,14,23,-4.207378819627465,93.05215452290388,4,1556260668,149.35.165.130,21771,192.168.1.194,80,tcp,-,0.0,0,0,S0,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
59,15,15,32.328368627933074,-171.61991085226597,3,1554238288,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
41,17,22,-9.258775366228347,-122.31630764567689,3,1556325377,192.168.1.195,59446,111.221.29.253,443,tcp,ssl,1.179169,2620,4421,SF,0,15,3232,14,4993,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
80,12,12,-25.69442512176456,-54.130266851374216,4,1556340892,192.168.1.32,40948,176.28.50.165,80,tcp,-,2.97878,0,0,S0,0,3,180,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,xss
31,16,10,-80.38446838420813,-78.70504857001424,3,1554229517,192.168.1.152,33705,192.168.1.190,53,udp,dns,2.9e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,28,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
26,18,11,-85.3487675515921,7.66481451610278,3,1556248968,192.168.1.190,35994,195.243.137.26,53,udp,dns,0.374928,39,744,SF,0,1,67,1,772,telekom.de,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
21,19,10,-67.91647703514609,-65.46698004480514,3,1556247326,192.168.1.79,48416,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
20,15,24,-41.62427312030837,21.83609553137407,4,1556324895,192.168.1.195,58171,192.168.1.79,9197,tcp,http,0.030627,202,22043,SF,0,7,506,20,22998,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
55,16,15,61.464596264255306,-75.16291362411664,5,1556247314,192.168.1.79,59028,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
63,15,15,16.240819047249445,-10.060229847185951,4,1556286454,192.168.1.31,46776,192.168.1.190,80,tcp,http,0.001872,167,3228,SF,0,5,435,7,3600,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
95,13,19,-32.509354820913835,70.19018131774814,4,1556021806,192.168.1.32,61179,192.168.1.49,8099,tcp,-,0.0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,scanning
54,16,19,-64.1183565722634,-148.39415041738545,3,1556172805,192.168.1.31,51948,176.28.50.165,80,tcp,http,0.664434,233,2088,SF,0,6,553,6,2408,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
91,13,16,-58.68218451836249,-99.37631181716772,3,1554314144,192.168.1.152,41169,192.168.1.190,53,udp,dns,0.000447,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
19,12,10,-7.670942732062329,5.26540041805842,4,1556288357,192.168.1.195,60975,192.168.1.79,7678,tcp,http,0.598039,175,1693,SF,0,5,387,6,1945,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
80,18,17,52.533197669538,-24.779042617748587,5,1556423502,192.168.1.180,53328,202.158.214.106,80,tcp,-,0.0,0,0,OTH,0,1,80,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
11,18,10,-34.20654137130809,143.10181252288078,3,1556203812,192.168.1.30,54186,192.168.1.1,53,udp,dns,0.007498,52,52,SF,0,1,80,1,80,192.168.1.195/dvwa/login.php-r.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,ddos
95,15,16,58.98330204552596,60.28165839860034,5,1556260951,192.168.1.190,24800,203.119.86.101,53,udp,dns,0.031635,55,731,SF,0,1,83,1,759,170.86.250.28.in-addr.arpa,1,12,3,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
95,17,21,42.646889441225085,144.25532636040117,5,1556262310,192.168.1.190,62360,193.0.9.5,53,udp,dns,0.0,0,0,S0,0,1,82,0,0,53.0.113.141.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
74,16,16,19.80349112126993,157.96532728419834,4,1556353626,192.168.1.79,33966,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
31,13,17,65.62374651746251,-101.3021712172046,5,1554259511,127.0.0.1,42100,127.0.0.1,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
41,19,19,-80.38395799355989,2.646676407804449,3,1556130449,192.168.1.30,94,192.168.1.184,94,tcp,-,3.3e-05,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
98,16,15,-75.05694840296114,50.8664987194561,3,1554297835,192.168.1.152,50310,192.168.1.190,53,udp,dns,2.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,1,1,0,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
46,14,14,-54.96865875704301,-82.86015525064481,3,1556331495,192.168.1.195,56143,192.168.1.79,9197,tcp,http,0.034522,692,29310,SF,0,10,1104,26,30362,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
10,18,18,-57.05326044785105,52.30135228803809,4,1556260968,192.168.1.190,46243,202.12.31.53,53,udp,dns,0.01233,52,326,SF,0,1,80,1,354,54.16.76.2.in-addr.arpa,1,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
70,18,24,44.17845026074312,-46.6041016110222,5,1556249865,171.81.175.97,54107,192.168.1.194,80,tcp,-,0.0,0,0,SH,0,1,40,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
90,19,25,68.1228102875211,119.5767265732302,5,1556129907,192.168.1.30,42,192.168.1.152,42,tcp,-,0.000165,0,0,REJ,0,1,40,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,dos
57,19,16,67.23883177168625,-67.86567209151927,4,1554287005,192.168.1.152,53972,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
27,10,13,-67.88924705077653,46.56057772249631,4,1556296749,192.168.1.180,33692,64.124.14.21,43,tcp,-,0.427928,15,0,RSTR,0,3,155,3,132,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
71,15,15,51.14492068284821,-129.91640203325974,5,1554276393,192.168.1.190,43530,192.168.1.190,7878,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
67,19,23,59.27779123564318,15.036310239913265,4,1556423501,192.168.1.180,53328,202.158.214.106,80,tcp,-,0.0,0,0,OTH,0,1,64,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
48,14,25,-9.296733005422569,122.02835873862692,3,1556248488,192.168.1.79,37009,192.168.1.193,2869,tcp,-,4e-06,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
90,13,23,-25.326126170165708,-74.74740873393645,5,1554249858,192.168.1.152,33156,192.168.1.190,53,udp,dns,0.00042,0,298,SHR,0,0,0,2,354,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
77,14,22,2.8460027485435546,30.823213299470893,4,1554200026,192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
31,11,14,-10.815715456482252,-63.06987734009712,4,1554253963,0.0.0.0,68,255.255.255.255,67,udp,dhcp,0.0,0,0,S0,0,1,350,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
66,10,23,-17.713877982284345,-91.07087031790137,3,1556262243,192.168.1.190,25257,198.6.1.65,53,udp,dns,0.0,0,0,S0,0,1,62,0,0,auth50.ns.uu.net,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
77,19,21,29.86034868641495,-111.15900488304985,5,1556359477,192.168.1.79,45789,192.168.1.255,15600,udp,-,0.0,0,0,S0,0,1,63,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
49,12,25,-55.15537697016261,110.36380163392248,3,1554307258,192.168.1.190,48326,91.189.94.173,53,udp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
93,16,12,-43.1460150013338,174.87841253803964,3,1554233920,192.168.1.190,7878,192.168.1.190,43530,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
79,20,24,65.12279984920585,154.8838076783848,5,1556260704,192.168.1.190,48959,204.61.216.50,53,udp,dns,0.011786,48,493,SF,0,1,76,1,521,190.32.in-addr.arpa,1,43,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
41,16,14,80.84973831179738,170.60893983228044,4,1554285933,192.168.1.152,1880,192.168.1.152,40688,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
58,19,13,41.52344052874344,-115.1349844614806,4,1556250519,192.168.1.190,57703,192.5.6.30,53,udp,dns,0.016253,45,425,SF,0,1,73,1,453,ns1.woodynet.net,1,1,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
100,19,10,60.21184988557647,96.70103021209415,4,1556286862,192.168.1.30,43226,192.168.1.193,21,tcp,-,1.3e-05,0,0,REJ,0,1,60,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,password
55,10,18,-59.32763249038456,-0.4555064812053615,4,1556303232,192.168.1.195,62217,224.0.0.252,5355,udp,dns,2.4e-05,66,0,S0,0,2,122,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
54,17,19,66.08702837726966,-94.30601245171052,5,1556172725,192.168.1.30,42978,52.59.177.21,80,tcp,http,1.326181,611,12183,SF,0,6,931,12,12815,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,1,injection
27,10,10,35.77460890815247,-116.69946032533868,4,1556249448,192.168.1.190,24264,203.119.26.1,53,udp,dns,0.178726,39,594,SF,0,1,67,1,622,ns3.cgw.cn,1,28,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal
